"","db","query","class","order","family","genus"
"1292","itis","Tomiyamichthys dorsostigma",NA,NA,NA,NA
"1293","itis","Tomiyamichthys fourmanoiri",NA,NA,NA,NA
"1294","itis","Briggsia hastingsi",NA,NA,NA,NA
"1295","itis","Lepadichthys ctenion","Teleostei","Perciformes","Gobiesocidae","Lepadichthys"
"1296","itis","Branchiostegus ilocanus","Teleostei","Perciformes","Malacanthidae","Branchiostegus"
"1297","itis","Branchiostegus saitoi",NA,NA,NA,NA
"1298","itis","Branchiostegus vittatus","Teleostei","Perciformes","Malacanthidae","Branchiostegus"
"1299","itis","Pherallodus smithi","Teleostei","Perciformes","Gobiesocidae","Pherallodus"
"1300","itis","Oligolepis formosanus",NA,NA,NA,NA
"1301","itis","Gyrinomimus parri","Teleostei","Stephanoberyciformes","Cetomimidae","Gyrinomimus"
"1302","itis","Cetomimus kerdops","Teleostei","Stephanoberyciformes","Cetomimidae","Cetomimus"
"1303","itis","Oneirodes macronema","Teleostei","Lophiiformes","Oneirodidae","Oneirodes"
"1304","itis","Parioglossus caeruleolineatus",NA,NA,NA,NA
"1305","itis","Guentherus katoi",NA,NA,NA,NA
"1306","itis","Ijimaia dofleini","Teleostei","Ateleopodiformes","Ateleopodidae","Ijimaia"
"1307","itis","Ijimaia fowleri","Teleostei","Ateleopodiformes","Ateleopodidae","Ijimaia"
"1308","itis","Parateleopus microstomus","Teleostei","Ateleopodiformes","Ateleopodidae","Parateleopus"
"1309","itis","Hime capitonis",NA,NA,NA,NA
"1310","itis","Hime caudizoma",NA,NA,NA,NA
"1311","itis","Hime japonica",NA,NA,NA,NA
"1312","itis","Hime microps",NA,NA,NA,NA
"1313","itis","Leptaulopus erythrozonatus",NA,NA,NA,NA
"1314","itis","Chlorophthalmus chalybeius","Teleostei","Aulopiformes","Chlorophthalmidae","Chlorophthalmus"
"1315","itis","Chlorophthalmus ichthyandri","Teleostei","Aulopiformes","Chlorophthalmidae","Chlorophthalmus"
"1316","itis","Chlorophthalmus zvezdae","Teleostei","Aulopiformes","Chlorophthalmidae","Chlorophthalmus"
"1317","itis","Bathymicrops belyaninae","Teleostei","Aulopiformes","Ipnopidae","Bathymicrops"
"1318","itis","Bathypterois andriashevi","Teleostei","Aulopiformes","Ipnopidae","Bathypterois"
"1319","itis","Bathypterois longicauda","Teleostei","Aulopiformes","Ipnopidae","Bathypterois"
"1320","itis","Lestidiops bathyopteryx","Teleostei","Aulopiformes","Paralepididae","Lestidiops"
"1321","itis","Lestidium bigelowi","Teleostei","Aulopiformes","Paralepididae","Lestidium"
"1322","itis","Macroparalepis johnfitchi",NA,NA,NA,NA
"1323","itis","Stemonosudis distans","Teleostei","Aulopiformes","Paralepididae","Stemonosudis"
"1324","itis","Paraulopus atripes","Teleostei","Aulopiformes","Paraulopidae","Paraulopus"
"1325","itis","Paraulopus japonicus","Teleostei","Aulopiformes","Paraulopidae","Paraulopus"
"1326","itis","Paraulopus legandi","Teleostei","Aulopiformes","Paraulopidae","Paraulopus"
"1327","itis","Pseudotrichonotus altivelis","Teleostei","Aulopiformes","Pseudotrichonotidae","Pseudotrichonotus"
"1328","itis","Pseudotrichonotus belos",NA,NA,NA,NA
"1329","itis","Pseudotrichonotus caeruleoflavus",NA,NA,NA,NA
"1330","itis","Pseudotrichonotus xanthotaenia","Teleostei","Aulopiformes","Pseudotrichonotidae","Pseudotrichonotus"
"1331","itis","Rosenblattichthys nemotoi","Teleostei","Aulopiformes","Scopelarchidae","Rosenblattichthys"
"1332","itis","Scopelarchoides climax","Teleostei","Aulopiformes","Scopelarchidae","Scopelarchoides"
"1333","itis","Harpadon erythraeus","Teleostei","Aulopiformes","Synodontidae","Harpadon"
"1334","itis","Harpadon squamosus",NA,NA,NA,NA
"1335","itis","Saurida golanii",NA,NA,NA,NA
"1336","itis","Saurida wanieso","Teleostei","Aulopiformes","Synodontidae","Saurida"
"1337","itis","Synodus fasciapelvicus",NA,NA,NA,NA
"1338","itis","Synodus gibbsi","Teleostei","Aulopiformes","Synodontidae","Synodus"
"1339","itis","Synodus mascarensis",NA,NA,NA,NA
"1340","itis","Synodus nigrotaeniatus",NA,NA,NA,NA
"1341","itis","Synodus orientalis",NA,NA,NA,NA
"1342","itis","Synodus sanguineus",NA,NA,NA,NA
"1343","itis","Synodus vityazi",NA,NA,NA,NA
"1344","itis","Parmops coruscans","Teleostei","Beryciformes","Anomalopidae","Parmops"
"1345","itis","Parmops echinatus","Teleostei","Beryciformes","Anomalopidae","Parmops"
"1346","itis","Anoplogaster brachycera","Teleostei","Beryciformes","Anoplogastridae","Anoplogaster"
"1347","itis","Centroberyx rubricaudus","Teleostei","Beryciformes","Berycidae","Centroberyx"
"1348","itis","Aulotrachichthys atlanticus",NA,NA,NA,NA
"1349","itis","Aulotrachichthys pulsator",NA,NA,NA,NA
"1350","itis","Hoplostethus abramovi","Teleostei","Beryciformes","Trachichthyidae","Hoplostethus"
"1351","itis","Hoplostethus fedorovi","Teleostei","Beryciformes","Trachichthyidae","Hoplostethus"
"1352","itis","Hoplostethus fragilis","Teleostei","Beryciformes","Trachichthyidae","Hoplostethus"
"1353","itis","Hoplostethus grandperrini",NA,NA,NA,NA
"1354","itis","Hoplostethus pacificus","Teleostei","Beryciformes","Trachichthyidae","Hoplostethus"
"1355","itis","Hoplostethus rifti","Teleostei","Beryciformes","Trachichthyidae","Hoplostethus"
"1356","itis","Hoplostethus tenebricus","Teleostei","Beryciformes","Trachichthyidae","Hoplostethus"
"1357","itis","Parinoberyx horridus","Teleostei","Beryciformes","Trachichthyidae","Parinoberyx"
"1358","itis","Gyrinomimus andriashevi","Teleostei","Stephanoberyciformes","Cetomimidae","Gyrinomimus"
"1359","itis","Notocetichthys trunovi","Teleostei","Stephanoberyciformes","Cetomimidae","Notocetichthys"
"1360","itis","Trachipterus ishikawae","Teleostei","Lampriformes","Trachipteridae","Trachipterus"
"1361","itis","Brachiopsilus dossenus",NA,NA,NA,NA
"1362","itis","Pezichthys eltanini",NA,NA,NA,NA
"1363","itis","Pezichthys macropinnis",NA,NA,NA,NA
"1364","itis","Pezichthys nigrocilium",NA,NA,NA,NA
"1365","itis","Thymichthys verrucosus",NA,NA,NA,NA
"1366","itis","Caulophryne bacescui",NA,NA,NA,NA
"1367","itis","Robia legula","Teleostei","Lophiiformes","Caulophrynidae","Robia"
"1368","itis","Periophthalmus novemradiatus","Teleostei","Perciformes","Gobiidae","Periophthalmus"
"1369","itis","Natalichthys leptus","Teleostei","Perciformes","Pseudochromidae","Natalichthys"
"1370","itis","Emmelichthys marisrubri",NA,NA,NA,NA
"1371","itis","Amblyeleotris delicatulus","Teleostei","Perciformes","Gobiidae","Amblyeleotris"
"1372","itis","Amblygobius sewardii","Teleostei","Perciformes","Gobiidae","Amblygobius"
"1373","itis","Drombus simulus","Teleostei","Perciformes","Gobiidae","Drombus"
"1374","itis","Knipowitschia iljini","Teleostei","Perciformes","Gobiidae","Knipowitschia"
"1375","itis","Odontamblyopus roseus","Teleostei","Perciformes","Gobiidae","Odontamblyopus"
"1376","itis","Odontamblyopus tenuis","Teleostei","Perciformes","Gobiidae","Odontamblyopus"
"1377","itis","Taenioides buchanani","Teleostei","Perciformes","Gobiidae","Taenioides"
"1378","itis","Pomadasys laurentino","Teleostei","Perciformes","Haemulidae","Pomadasys"
"1379","itis","Opistognathus simus",NA,NA,NA,NA
"1380","itis","Opistognathus crassus",NA,NA,NA,NA
"1381","itis","Stalix davidsheni","Teleostei","Perciformes","Opistognathidae","Stalix"
"1382","itis","Acanthoplesiops cappuccino",NA,NA,NA,NA
"1383","itis","Plesiops malalaxus","Teleostei","Perciformes","Plesiopidae","Plesiops"
"1384","itis","Plesiops multisquamata","Teleostei","Perciformes","Plesiopidae","Plesiops"
"1385","itis","Chlidichthys cacatuoides","Teleostei","Perciformes","Pseudochromidae","Chlidichthys"
"1386","itis","Chlidichthys randalli","Teleostei","Perciformes","Pseudochromidae","Chlidichthys"
"1387","itis","Halidesmus coccus","Teleostei","Perciformes","Pseudochromidae","Halidesmus"
"1388","itis","Halidesmus polytretus","Teleostei","Perciformes","Pseudochromidae","Halidesmus"
"1389","itis","Halidesmus socotraensis","Teleostei","Perciformes","Pseudochromidae","Halidesmus"
"1390","itis","Halimuraenoides isostigma","Teleostei","Perciformes","Pseudochromidae","Halimuraenoides"
"1391","itis","Natalichthys ori","Teleostei","Perciformes","Pseudochromidae","Natalichthys"
"1392","itis","Natalichthys sam","Teleostei","Perciformes","Pseudochromidae","Natalichthys"
"1393","itis","Pseudochromis aureolineatus",NA,NA,NA,NA
"1394","itis","Rusichthys explicitus","Teleostei","Perciformes","Pseudochromidae","Rusichthys"
"1395","itis","Rusichthys plesiomorphus","Teleostei","Perciformes","Pseudochromidae","Rusichthys"
"1396","itis","Arnoglossus dalgleishi","Teleostei","Pleuronectiformes","Bothidae","Arnoglossus"
"1397","itis","Bothus swio","Teleostei","Pleuronectiformes","Bothidae","Bothus"
"1398","itis","Chascanopsetta kenyaensis","Teleostei","Pleuronectiformes","Bothidae","Chascanopsetta"
"1399","itis","Engyprosopon latifrons","Teleostei","Pleuronectiformes","Bothidae","Engyprosopon"
"1400","itis","Engyprosopon natalensis","Teleostei","Pleuronectiformes","Bothidae","Engyprosopon"
"1401","itis","Laeops natalensis","Teleostei","Pleuronectiformes","Bothidae","Laeops"
"1402","itis","Laeops pectoralis","Teleostei","Pleuronectiformes","Bothidae","Laeops"
"1403","itis","Laeops sinusarabici","Teleostei","Pleuronectiformes","Bothidae","Laeops"
"1404","itis","Psettina brevirictis","Teleostei","Pleuronectiformes","Bothidae","Psettina"
"1405","itis","Tosarhombus smithi","Teleostei","Pleuronectiformes","Bothidae","Tosarhombus"
"1406","itis","Cynoglossus acaudatus","Teleostei","Pleuronectiformes","Cynoglossidae","Cynoglossus"
"1407","itis","Cynoglossus dispar","Teleostei","Pleuronectiformes","Cynoglossidae","Cynoglossus"
"1408","itis","Cynoglossus durbanensis","Teleostei","Pleuronectiformes","Cynoglossidae","Cynoglossus"
"1409","itis","Cynoglossus gilchristi","Teleostei","Pleuronectiformes","Cynoglossidae","Cynoglossus"
"1410","itis","Cynoglossus marleyi","Teleostei","Pleuronectiformes","Cynoglossidae","Cynoglossus"
"1411","itis","Cynoglossus semifasciatus","Teleostei","Pleuronectiformes","Cynoglossidae","Cynoglossus"
"1412","itis","Symphurus microrhynchus","Teleostei","Pleuronectiformes","Cynoglossidae","Symphurus"
"1413","itis","Symphurus monostigmus","Teleostei","Pleuronectiformes","Cynoglossidae","Symphurus"
"1414","itis","Symphurus ocellatus","Teleostei","Pleuronectiformes","Cynoglossidae","Symphurus"
"1415","itis","Symphurus trifasciatus","Teleostei","Pleuronectiformes","Cynoglossidae","Symphurus"
"1416","itis","Symphurus variegatus","Teleostei","Pleuronectiformes","Cynoglossidae","Symphurus"
"1417","itis","Pseudorhombus annulatus","Teleostei","Pleuronectiformes","Paralichthyidae","Pseudorhombus"
"1418","itis","Pseudorhombus micrognathus","Teleostei","Pleuronectiformes","Paralichthyidae","Pseudorhombus"
"1419","itis","Poecilopsetta vaynei","Teleostei","Pleuronectiformes","Poecilopsettidae","Poecilopsetta"
"1420","itis","Poecilopsetta zanzibarensis","Teleostei","Pleuronectiformes","Poecilopsettidae","Poecilopsetta"
"1421","itis","Samaris costae","Teleostei","Pleuronectiformes","Samaridae","Samaris"
"1422","itis","Samaris macrolepis","Teleostei","Pleuronectiformes","Samaridae","Samaris"
"1423","itis","Samariscus desoutterae","Teleostei","Pleuronectiformes","Samaridae","Samariscus"
"1424","itis","Samariscus longimanus","Teleostei","Pleuronectiformes","Samaridae","Samariscus"
"1425","itis","Samariscus nielseni","Teleostei","Pleuronectiformes","Samaridae","Samariscus"
"1426","itis","Aseraggodes brevirostris","Teleostei","Pleuronectiformes","Soleidae","Aseraggodes"
"1427","itis","Aseraggodes guttulatus","Teleostei","Pleuronectiformes","Soleidae","Aseraggodes"
"1428","itis","Aseraggodes jenny","Teleostei","Pleuronectiformes","Soleidae","Aseraggodes"
"1429","itis","Aseraggodes sinusarabici","Teleostei","Pleuronectiformes","Soleidae","Aseraggodes"
"1430","itis","Aseraggodes steinitzi","Teleostei","Pleuronectiformes","Soleidae","Aseraggodes"
"1431","itis","Barnardichthys fulvomarginata","Teleostei","Pleuronectiformes","Soleidae","Barnardichthys"
"1432","itis","Bathysolea lagarderae","Teleostei","Pleuronectiformes","Soleidae","Bathysolea"
"1433","itis","Brachirus macrolepis","Teleostei","Pleuronectiformes","Soleidae","Brachirus"
"1434","itis","Heteromycteris oculus","Teleostei","Pleuronectiformes","Soleidae","Heteromycteris"
"1435","itis","Pardachirus morrowi","Teleostei","Pleuronectiformes","Soleidae","Pardachirus"
"1436","itis","Solea heinii","Teleostei","Pleuronectiformes","Soleidae","Solea"
"1437","itis","Soleichthys tubiferus","Teleostei","Pleuronectiformes","Soleidae","Soleichthys"
"1438","itis","Zebrias maculosus","Teleostei","Pleuronectiformes","Soleidae","Zebrias"
"1439","itis","Gogolia filewoodi","Chondrichthyes","Carcharhiniformes","Triakidae","Gogolia"
"1440","itis","Bythaelurus clevai",NA,NA,NA,NA
"1441","itis","Bythaelurus lutarius",NA,NA,NA,NA
"1442","itis","Dipturus lanceorostratus","Chondrichthyes","Rajiformes","Rajidae","Dipturus"
"1443","itis","Dipturus stenorhynchus","Chondrichthyes","Rajiformes","Rajidae","Dipturus"
"1444","itis","Torpedo fuscomaculata","Chondrichthyes","Torpediniformes","Torpedinidae","Torpedo"
"1445","itis","Urobatis marmoratus","Chondrichthyes","Myliobatiformes","Urolophidae","Urobatis"
"1446","itis","Spinilophus armatus",NA,NA,NA,NA
"1447","itis","Urolophus kaianus","Chondrichthyes","Myliobatiformes","Urolophidae","Urolophus"
"1448","itis","Rhinobatos nudidorsalis",NA,NA,NA,NA
"1449","itis","Chimaera jordani","Chondrichthyes","Chimaeriformes","Chimaeridae","Chimaera"
"1450","itis","Chimaera owstoni","Chondrichthyes","Chimaeriformes","Chimaeridae","Chimaera"
"1451","itis","Hydrolagus barbouri","Chondrichthyes","Chimaeriformes","Chimaeridae","Hydrolagus"
"1452","itis","Scyliorhinus cervigoni","Chondrichthyes","Carcharhiniformes","Scyliorhinidae","Scyliorhinus"
"1453","itis","Dipturus ecuadoriensis","Chondrichthyes","Rajiformes","Rajidae","Dipturus"
"1454","itis","Cruriraja durbanensis","Chondrichthyes","Rajiformes","Anacanthobatidae","Cruriraja"
"1455","itis","Raja herwigi","Chondrichthyes","Rajiformes","Rajidae","Raja"
"1456","itis","Fenestraja sibogae","Chondrichthyes","Rajiformes","Rajidae","Fenestraja"
"1457","itis","Cirrhoscyllium expolitum","Chondrichthyes","Orectolobiformes","Parascylliidae","Cirrhoscyllium"
"1458","itis","Amblyraja taaf","Chondrichthyes","Rajiformes","Rajidae","Amblyraja"
"1459","itis","Aetomylaeus asperrimus",NA,NA,NA,NA
"1460","itis","Dipturus kwangtungensis","Chondrichthyes","Rajiformes","Rajidae","Dipturus"
"1461","itis","Rhinobatos holcorhynchus","Chondrichthyes","Rhinobatiformes","Rhinobatidae","Rhinobatos"
"1462","itis","Scyliorhinus comoroensis",NA,NA,NA,NA
"1463","itis","Scyliorhinus garmani","Chondrichthyes","Carcharhiniformes","Scyliorhinidae","Scyliorhinus"
"1464","itis","Amblyraja georgiana","Chondrichthyes","Rajiformes","Rajidae","Amblyraja"
"1465","itis","Fenestraja maceachrani","Chondrichthyes","Rajiformes","Rajidae","Fenestraja"
"1466","itis","Holohalaelurus grennian",NA,NA,NA,NA
"1467","itis","Okamejei mengae",NA,NA,NA,NA
"1468","itis","Narcine insolita","Chondrichthyes","Torpediniformes","Narcinidae","Narcine"
"1469","itis","Scymnodalatias garricki",NA,NA,NA,NA
"1470","itis","Narcine rierai","Chondrichthyes","Torpediniformes","Narcinidae","Narcine"
"1471","itis","Acroteriobatus ocellatus",NA,NA,NA,NA
"1472","itis","Leucoraja compagnoi","Chondrichthyes","Rajiformes","Rajidae","Leucoraja"
"1473","itis","Cruriraja andamanica","Chondrichthyes","Rajiformes","Anacanthobatidae","Cruriraja"
"1474","itis","Dipturus wuhanlingi",NA,NA,NA,NA
"1475","itis","Squalus mahia",NA,NA,NA,NA
"1476","itis","Bythaelurus bachi",NA,NA,NA,NA
"1477","itis","Bythaelurus naylori",NA,NA,NA,NA
"1478","itis","Rhinobatos austini",NA,NA,NA,NA
"1479","itis","Chimaera buccanigella",NA,NA,NA,NA
"1480","itis","Chimaera didierae",NA,NA,NA,NA
"1481","itis","Chimaera willwatchi",NA,NA,NA,NA
"1482","itis","Hydrolagus erithacus",NA,NA,NA,NA
"1483","itis","Chiloscyllium caeruleopunctatum",NA,NA,NA,NA
"1484","itis","Zenarchopterus xiphophorus","Teleostei","Beloniformes","Hemiramphidae","Zenarchopterus"
"1485","itis","Brinkmannella elongata","Teleostei","Perciformes","Epigonidae","Brinkmannella"
"1486","itis","Gulaphallus panayensis","Teleostei","Atheriniformes","Phallostethidae","Gulaphallus"
"1487","itis","Planiliza tade",NA,NA,NA,NA
"1488","itis","Chimaera orientalis",NA,NA,NA,NA
"1489","itis","Squalus albicaudus",NA,NA,NA,NA
"1490","itis","Squalus bahiensis",NA,NA,NA,NA
"1491","itis","Squalus lobularis",NA,NA,NA,NA
"1492","itis","Squalus quasimodo",NA,NA,NA,NA
"1493","itis","Discopyge castelloi",NA,NA,NA,NA
"1494","itis","Dipturus argentinensis",NA,NA,NA,NA
"1495","itis","Diaphus basileusi","Teleostei","Myctophiformes","Myctophidae","Diaphus"
"1496","itis","Diaphus confusus","Teleostei","Myctophiformes","Myctophidae","Diaphus"
"1497","itis","Diaphus dahlgreni","Teleostei","Myctophiformes","Myctophidae","Diaphus"
"1498","itis","Diaphus drachmanni","Teleostei","Myctophiformes","Myctophidae","Diaphus"
"1499","itis","Elops affinis","Teleostei","Elopiformes","Elopidae","Elops"
"1500","itis","Eviota nigrispina",NA,NA,NA,NA
"1501","itis","Bathophilus proximus","Teleostei","Stomiiformes","Stomiidae","Bathophilus"
"1502","itis","Bathymicrops multispinis","Teleostei","Aulopiformes","Ipnopidae","Bathymicrops"
"1503","itis","Argyrosomus hololepidotus","Teleostei","Perciformes","Sciaenidae","Argyrosomus"
"1504","itis","Atrobucca kyushini","Teleostei","Perciformes","Sciaenidae","Atrobucca"
"1505","itis","Bahaba chaptis","Teleostei","Perciformes","Sciaenidae","Bahaba"
"1506","itis","Diaphus kora","Teleostei","Myctophiformes","Myctophidae","Diaphus"
"1507","itis","Diaphus pallidus","Teleostei","Myctophiformes","Myctophidae","Diaphus"
"1508","itis","Diaphus parini","Teleostei","Myctophiformes","Myctophidae","Diaphus"
"1509","itis","Protomyctophum chilense","Teleostei","Myctophiformes","Myctophidae","Protomyctophum"
"1510","itis","Protomyctophum mcginnisi",NA,NA,NA,NA
"1511","itis","Cheilotrema saturnum","Teleostei","Perciformes","Sciaenidae","Cheilotrema"
"1512","itis","Cilus gilberti","Teleostei","Perciformes","Sciaenidae","Cilus"
"1513","itis","Corvula macrops","Teleostei","Perciformes","Sciaenidae","Corvula"
"1514","itis","Ctenosciaena peruviana","Teleostei","Perciformes","Sciaenidae","Ctenosciaena"
"1515","itis","Cynoscion albus","Teleostei","Perciformes","Sciaenidae","Cynoscion"
"1516","itis","Cynoscion nortoni","Teleostei","Perciformes","Sciaenidae","Cynoscion"
"1517","itis","Cynoscion parvipinnis","Teleostei","Perciformes","Sciaenidae","Cynoscion"
"1518","itis","Cynoscion praedatorius","Teleostei","Perciformes","Sciaenidae","Cynoscion"
"1519","itis","Cynoscion xanthulus","Teleostei","Perciformes","Sciaenidae","Cynoscion"
"1520","itis","Johnius laevis","Teleostei","Perciformes","Sciaenidae","Johnius"
"1521","itis","Macrodon mordax","Teleostei","Perciformes","Sciaenidae","Macrodon"
"1522","itis","Menticirrhus undulatus","Teleostei","Perciformes","Sciaenidae","Menticirrhus"
