date,data_src,class,order,family,genus_species,length_m,mature_age,longevity,lat_range,long_range,trophic_level
2013-02-01,fph,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Carcharhinus sorrah,1.6,0.6,2.5,59.2800006866,118,4.2
2013-02-01,fph,Actinopterygii,Scorpaeniformes,Scorpaenidae,Rhinopias aphanes,0.25,4.4,16.6,7.5083,126,NA
2013-02-01,fph,Elasmobranchii,Rajiformes,Myliobatidae,Rhinoptera bonasus,2.133,2.1,10.4,66.2423019409,82,3.5
2013-02-01,fph,Actinopterygii,Perciformes,Carangidae,Trachinotus paitensis,0.51,1.8,7.2,70.25,52,3.7
2013-02-01,fph,Actinopterygii,Perciformes,Centrolophidae,Seriolella violacea,0.65,3.3,14.3,37.7533,20,NA
2013-02-01,fph,Actinopterygii,Siluriformes,Ariidae,Sciades seemanni,0.35,2.6,10.2,33.53,36,3.6
2013-02-01,fph,Actinopterygii,Perciformes,Channichthyidae,Chionodraco myersi,0.38,2.2,8.6,13.985,162,3.8
2013-02-01,fph,Actinopterygii,Clupeiformes,Clupeidae,Alosa alabamae,0.51,2.9,11.9,7.2836,12,2.7
2013-02-01,fph,Actinopterygii,Osmeriformes,Galaxiidae,Galaxias truttaceus,0.2,1.6,5.4,16.0033,35,2.8
2013-02-01,fph,Actinopterygii,Perciformes,Tripterygiidae,Ruanoho whero,0.09,0.1,0,NA,NA,NA
2013-02-01,fph,Actinopterygii,Scorpaeniformes,Cottidae,Icelus cataphractus,0.3,4.6,17.7,13.4875,17,NA
2013-02-01,fph,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Carcharhinus plumbeus,2.5,9.1,50.9,88.75,304,4.5
2013-02-01,fph,Elasmobranchii,Rajiformes,Rajidae,Leucoraja fullonica,1.2,5.1,24,22.7167015076,35,3.5
2013-02-01,fph,Elasmobranchii,Rajiformes,Rajidae,Raja microocellata,0.8,5.4,24,35.2197208405,19,3.9
2013-02-01,fph,Elasmobranchii,Rajiformes,Rajidae,Raja montagui,0.8,4.2,19.4,91.5699977875,32,3.7
2013-02-01,fph,Elasmobranchii,Rajiformes,Rhinobatidae,Glaucostegus typus,2.7,5.5,29.1,27.7167816162,34,3.6
2013-02-01,fph,Elasmobranchii,Carcharhiniformes,Triakidae,Iago omanensis,0.37,2.1,8.1,17.9499988556,64,4.1
2013-02-01,fph,Actinopterygii,Perciformes,Gobiidae,Taenioides limicola,0.12,2,6.7,1,1,NA
2013-02-01,fph,Actinopterygii,Perciformes,Symphysanodontidae,Symphysanodon parini,0.114,0.1,0,1,1,NA
2013-02-01,fph,Actinopterygii,Scorpaeniformes,Scorpaenidae,Rhinopias godfreyi,0.048,1.6,4.1,11.175,34,NA
2013-02-01,fph,Elasmobranchii,Rajiformes,Myliobatidae,Myliobatis californica,1.8,5.6,29.2,17.6197223663,18,3.1
2013-02-01,fph,Elasmobranchii,Rajiformes,Myliobatidae,Rhinoptera steindachneri,0.9,2.3,10.3,37.9099998474,37,3.6
2013-02-01,fph,Elasmobranchii,Rajiformes,Urotrygonidae,Urobatis concentricus,0.475,4.9,20.4,23.5900001526,33,3.3
2013-02-01,fph,Elasmobranchii,Rajiformes,Urotrygonidae,Urobatis halleri,0.58,4.7,18.7,38.8183336258,41,3.2
2013-02-01,fph,Elasmobranchii,Rajiformes,Urotrygonidae,Urobatis maculatus,0.42,4.4,17.8,9.9200000763,7,3.2
2013-02-01,fph,Elasmobranchii,Rajiformes,Myliobatidae,Myliobatis goodei,1.25,2.7,12.6,85.7444572449,32,3.3
2013-02-01,fph,Elasmobranchii,Rajiformes,Myliobatidae,Myliobatis freminvillii,1,3,13.7,85.7068519592,51,3.2
2013-02-01,fph,Elasmobranchii,Rajiformes,Myliobatidae,Myliobatis longirostris,0.95,3.1,13.7,37.8699998856,35,3.9
2013-02-01,fph,Elasmobranchii,Rajiformes,Dasyatidae,Himantura walga,0.45,0.1,0,16.6866998672,42,NA
2013-02-01,fph,Elasmobranchii,Carcharhiniformes,Triakidae,Mustelus palumbes,1.2,3.4,16,21.5332984924,24,3.5
2013-02-01,fph,Elasmobranchii,Carcharhiniformes,Triakidae,Mustelus schmitti,0.92,2.8,12.5,31.966632843,30,3.6
2013-02-01,fph,Actinopterygii,Perciformes,Ephippidae,Rhinoprenes pentanemus,0.15,0.9,2.9,7.7633,10,2
2013-02-01,fph,Elasmobranchii,Rajiformes,Rhinobatidae,Rhinobatos leucorhynchus,0.625,1.7,7.2,31.6399993896,38,NA
2013-02-01,fph,Elasmobranchii,Rajiformes,Rhinobatidae,Rhinobatos nudidorsalis,0.501,1.5,5.8,1,1,NA
2013-02-01,fph,Elasmobranchii,Rajiformes,Rhinobatidae,Rhinobatos rhinobatos,1,3.7,18.6,52.5130004883,188,4.1
2013-02-01,fph,Elasmobranchii,Rajiformes,Rhinobatidae,Rhinobatos cemiculus,2.42,5.1,26.4,61,60,4
2013-02-01,fph,Actinopterygii,Perciformes,Centrolophidae,Centrolophus niger,1.5,7.4,36.1,112.9733,355,3.9
2013-02-01,fph,Elasmobranchii,Carcharhiniformes,Hemigaleidae,Hemigaleus australiensis,1.1,0.1,0,1,1,NA
2013-02-01,fph,Elasmobranchii,Carcharhiniformes,Hemigaleidae,Hemipristis elongata,2.4,0.1,0,24.7016329765,121,4.3
2013-02-01,fph,Elasmobranchii,Rajiformes,Myliobatidae,Myliobatis australis,1.2,3,13.7,29.0950007439,42,3.6
2013-02-01,fph,Actinopterygii,Perciformes,Uranoscopidae,Uranoscopus marmoratus,0.19399999999999998,1.9,6.7,NA,NA,NA
2013-02-01,fph,Elasmobranchii,Rajiformes,Urotrygonidae,Urobatis jamaicensis,0.76,7.1,31.8,29.4191112518,63,3.6
2013-02-01,fph,Elasmobranchii,Rajiformes,Dasyatidae,Pastinachus sephen,1.83,0.1,0,62.2166652679,133,3.7
2013-02-01,fph,Elasmobranchii,Carcharhiniformes,Triakidae,Mustelus californicus,1.16,2.8,13.1,25.983001709,35,3.5
2013-02-01,fph,Elasmobranchii,Carcharhiniformes,Triakidae,Triakis semifasciata,1.98,6.6,32.5,15.5450019836,36,3.7
2013-02-01,fph,Elasmobranchii,Carcharhiniformes,Triakidae,Mustelus albipinnis,1.09,3.5,16,NA,NA,NA
2013-02-01,fph,Elasmobranchii,Orectolobiformes,Orectolobidae,Sutorectus tentaculatus,0.92,0.1,0,18.7666683197,12,NA
2013-02-01,fph,Elasmobranchii,Orectolobiformes,Parascylliidae,Parascyllium ferrugineum,0.8,0.1,0,18.6166706085,34,NA
2013-02-01,fph,Elasmobranchii,Rajiformes,Rajidae,Dipturus whitleyi,1.7,6.5,32.1,11.6699981689,24,NA
2013-02-01,fph,Elasmobranchii,Rajiformes,Rhinobatidae,Aptychotrema vincentiana,0.79,2.1,9,29.8333311081,41,NA
2013-02-01,fph,Elasmobranchii,Rajiformes,Rhinobatidae,Trygonorrhina fasciata,1.26,2.9,13.7,8.1833639145,28,NA
2013-02-01,fph,Elasmobranchii,Rajiformes,Dasyatidae,Dasyatis brevicaudata,4.3,0.1,0,33.6733145714,165,3.9
2013-02-01,fph,Elasmobranchii,Rajiformes,Dasyatidae,Himantura astra,1.8,0.1,0,NA,NA,NA
2013-02-01,fph,Elasmobranchii,Rajiformes,Dasyatidae,Neotrygon leylandi,0.25,0.1,0,14.9749994278,38,NA
2013-02-01,fph,Actinopterygii,Perciformes,Uranoscopidae,Uranoscopus marisrubri,0.153,2.3,7.8,NA,NA,NA
2013-02-01,fph,Elasmobranchii,Rajiformes,Rhinobatidae,Rhinobatos productus,1.19,5.8,28.9,15.1833343506,15,3.6
2013-02-01,fph,Elasmobranchii,Rajiformes,Myliobatidae,Mobula japanica,3.1,2.7,13.9,58.7833328247,275,3.4
2013-02-01,fph,Elasmobranchii,Rajiformes,Myliobatidae,Mobula munkiana,2.2,2.8,13.8,34.7099995613,36,3.8
2013-02-01,fph,Elasmobranchii,Rajiformes,Dasyatidae,Dasyatis microps,3.2,0.1,0,NA,NA,NA
2013-02-01,fph,Elasmobranchii,Rajiformes,Dasyatidae,Himantura pastinacoides,0.8,0.1,0,NA,NA,NA
2013-02-01,fph,Elasmobranchii,Rajiformes,Dasyatidae,Himantura uarnacoides,1.19,0.1,0,NA,NA,NA
2013-02-01,fph,Actinopterygii,Perciformes,Sphyraenidae,Sphyraena picudilla,0.61,2.8,11.9,71.22,70,4.5
2013-02-01,fph,Actinopterygii,Perciformes,Sphyraenidae,Sphyraena putnamae,0.9,1.8,7.7,57.0834,137,4.5
2013-02-01,fph,Actinopterygii,Perciformes,Sphyraenidae,Sphyraena tome,0.45,2.1,8.2,1,1,NA
2013-02-01,fph,Elasmobranchii,Rajiformes,Dasyatidae,Dasyatis longa,2.6,0.1,0,30.5199992657,37,3.5
2013-02-01,fph,Elasmobranchii,Rajiformes,Urotrygonidae,Urotrygon aspidura,0.42100000000000004,4.4,17.8,37.2100009918,38,NA
2013-02-01,fph,Elasmobranchii,Rajiformes,Dasyatidae,Dasyatis zugei,0.29,0.1,0,45.4666671753,54,3.5
2013-02-01,fph,Actinopterygii,Perciformes,Zoarcidae,Oidiphorus mcallisteri,0.111,1.3,4.1,1,1,NA
2013-02-01,fph,Elasmobranchii,Orectolobiformes,Orectolobidae,Eucrossorhinus dasypogon,1.25,0.1,0,4.0616645813,38,4
2013-02-01,fph,Elasmobranchii,Rajiformes,Dasyatidae,Dasyatis lata,1,0.1,0,4.9241065979,10,NA
2013-02-01,fph,Elasmobranchii,Rajiformes,Rhinobatidae,Rhinobatos planiceps,0.763,2,8.7,23.4616670609,16,NA
2013-02-01,fph,Elasmobranchii,Rajiformes,Dasyatidae,Dasyatis dipterura,1.22,0.1,0,37.1500000954,81,3.5
2013-02-01,fph,Elasmobranchii,Rajiformes,Myliobatidae,Myliobatis aquila,1.83,2.8,13.8,89.1815261841,132,3.6
2013-02-01,fph,Elasmobranchii,Rajiformes,Myliobatidae,Myliobatis tenuicaudatus,1.5,2.9,13.8,9.9752483368,42,3.5
2013-02-01,fph,Elasmobranchii,Rajiformes,Dasyatidae,Dasyatis thetidis,4,0.1,0,58.6466503143,163,3.5
2013-02-01,fph,Elasmobranchii,Rajiformes,Dasyatidae,Neotrygon kuhlii,0.7,0.1,0,56.3267002106,197,3.2
2013-02-01,fph,Elasmobranchii,Rajiformes,Rajidae,Dipturus cerva,0.6,3,12.4,11.4250011444,28,NA
2013-02-01,fph,Elasmobranchii,Rajiformes,Urolophidae,Urolophus expansus,0.47,0.1,0,7.0666599274,25,NA
2013-02-01,fph,Holocephali,Chimaeriformes,Callorhinchidae,Callorhinchus milii,1.25,2.9,12.8,NA,NA,3.6
2013-02-01,fph,Elasmobranchii,Rajiformes,Rhinobatidae,Platyrhinoidis triseriata,0.91,2.3,10.3,9.7327785492,8,3.4
2013-02-01,fph,Elasmobranchii,Carcharhiniformes,Triakidae,Mustelus mento,1.3,3.6,17,45.1699999571,45,NA
2013-02-01,fph,Actinopterygii,Myctophiformes,Myctophidae,Parvilux ingens,0.2,2.9,10.4,13.4906,17,3.1
2013-02-01,fph,Elasmobranchii,Rajiformes,Dasyatidae,Himantura fai,1.83,0.1,0,42.5431098938,106,3.7
2013-02-01,fph,Elasmobranchii,Carcharhiniformes,Triakidae,Mustelus mosis,1.5,4,19.3,75.5799655914,73,3.9
2013-02-01,fph,Elasmobranchii,Squaliformes,Centrophoridae,Deania calcea,1.22,4.5,21.3,112.227901459,349,4.2
2013-02-01,fph,Elasmobranchii,Squaliformes,Centrophoridae,Deania hystricosa,0.84,9,41,74.3747005463,18,NA
2013-02-01,fph,Elasmobranchii,Squaliformes,Centrophoridae,Deania profundorum,0.79,6.4,28.7,71.4000015259,214,4.5
2013-02-01,fph,Elasmobranchii,Squaliformes,Centrophoridae,Centrophorus moluccensis,1,7.7,35.9,59.6283340454,140,4.3
2013-02-01,fph,Elasmobranchii,Rajiformes,Rajidae,Raja binoculata,2.44,9.2,48.4,61.3300018311,70,3.9
2013-02-01,fph,Elasmobranchii,Squaliformes,Squalidae,Squalus acanthias,1.6,8.6,41.7,118.303783417,359,4.3
2013-02-01,fph,Elasmobranchii,Squaliformes,Etmopteridae,Etmopterus lucifer,0.47,0.1,0,90.1751499176,273,4.2
2013-02-01,fph,Actinopterygii,Perciformes,Sciaenidae,Otolithes ruber,0.9,1.8,7.3,65.745,154,3.6
2013-02-01,fph,Actinopterygii,Perciformes,Scombridae,Scomberomorus commerson,2.4,1.6,7.6,69.2334,141,4.5
2013-02-01,fph,Elasmobranchii,Squaliformes,Oxynotidae,Oxynotus centrina,1.5,0.1,0,81.3499984741,38,3.1
2013-02-01,fph,Actinopterygii,Perciformes,Gempylidae,Thyrsites atun,2,3.2,15.3,55.55420111,340,3.7
2013-02-01,fph,Actinopterygii,Perciformes,Scombridae,Allothunnus fallai,1.05,2.4,10.7,34.5384,164,3.7
2013-02-01,fph,Actinopterygii,Tetraodontiformes,Molidae,Masturus lanceolatus,3.37,0.1,0,69.0967,217,NA
2013-02-01,fph,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Prionace glauca,4,3.5,18.2,109.366701126,355,4.2
2013-02-01,fph,Elasmobranchii,Lamniformes,Alopiidae,Alopias vulpinus,7.6,2.8,15.4,102.995000839,328,4.5
2013-02-01,fph,Holocephali,Chimaeriformes,Chimaeridae,Hydrolagus affinis,1.3,4.3,20.6,NA,NA,4
2013-02-01,fph,Holocephali,Chimaeriformes,Rhinochimaeridae,Rhinochimaera atlantica,1.4,0.1,0,NA,NA,3.6
2013-02-01,fph,Holocephali,Chimaeriformes,Chimaeridae,Hydrolagus colliei,0.97,2.9,13,NA,NA,3.7
2013-02-01,fph,Holocephali,Chimaeriformes,Callorhinchidae,Callorhinchus capensis,1.22,3.9,16.8,NA,NA,3.4
2013-02-01,fph,Holocephali,Chimaeriformes,Chimaeridae,Chimaera notafricana,0.8370000000000001,0.1,0,NA,NA,NA
2013-02-01,fph,Actinopterygii,Aulopiformes,Synodontidae,Synodus lucioceps,0.64,1.7,7.2,27.575,37,4.5
2013-02-01,fph,Actinopterygii,Aulopiformes,Synodontidae,Synodus intermedius,0.46,1.4,5.3,64.8169,110,4.2
2013-02-01,fph,Actinopterygii,Clupeiformes,Clupeidae,Harengula clupeola,0.18,1.2,3.8,75.7,116,3.4
2013-02-01,fph,Actinopterygii,Clupeiformes,Clupeidae,Opisthonema oglinum,0.38,1.2,4.4,79.7919,76,4.5
2013-02-01,fph,Actinopterygii,Perciformes,Arripidae,Arripis trutta,0.89,2.4,9.9,20.555,64,4.1
2013-02-01,fph,Actinopterygii,Perciformes,Carangidae,Scomberoides tala,0.7,2.2,9.6,37.8592,91,4.5
2013-02-01,fph,Actinopterygii,Perciformes,Carangidae,Caranx rhonchus,0.6,2.4,9.4,53.718,50,3.6
2013-02-01,fph,Actinopterygii,Perciformes,Carangidae,Seriola dumerili,1.9,2.5,11.6,80.378,345,4.5
2013-02-01,fph,Actinopterygii,Perciformes,Carangidae,Trachinotus goodei,0.5,1.8,7.2,65.96,60,4.3
2013-02-01,fph,Actinopterygii,Perciformes,Carangidae,Chloroscombrus chrysurus,0.65,1.4,5.1,73.4733,188,3.2
2013-02-01,fph,Actinopterygii,Perciformes,Carangidae,Oligoplites saurus,0.35,1.4,5.1,74.6967,80,4.5
2013-02-01,fph,Actinopterygii,Perciformes,Carangidae,Alepes djedaba,0.4,1.3,4.7,64.0333,129,3.3
2013-02-01,fph,Actinopterygii,Perciformes,Ephippidae,Chaetodipterus faber,0.91,2.1,8.4,70.05,86,4.5
2013-02-01,fph,Actinopterygii,Perciformes,Haemulidae,Haemulon aurolineatum,0.25,3.5,13.5,65.1,65,3.2
2013-02-01,fph,Actinopterygii,Perciformes,Labridae,Bodianus axillaris,0.2,2.5,8.8,58.28,179,3.4
2013-02-01,fph,Actinopterygii,Perciformes,Lethrinidae,Lethrinus nebulosus,0.87,3.2,13.6,69.0283,154,3.3
2013-02-01,fph,Actinopterygii,Perciformes,Lutjanidae,Pristipomoides multidens,0.9,3,13.1,57.66,118,3.8
2013-02-01,fph,Actinopterygii,Perciformes,Lutjanidae,Lutjanus argentimaculatus,1.5,3.3,15.4,76.9017,155,3.6
2013-02-01,fph,Actinopterygii,Perciformes,Lutjanidae,Lutjanus goreensis,0.8,3.4,15.1,19.0167,30,4
2013-02-01,fph,Actinopterygii,Perciformes,Lutjanidae,Ocyurus chrysurus,0.863,5.2,22,65.61,91,4
2013-02-01,fph,Actinopterygii,Perciformes,Lutjanidae,Lutjanus campechanus,1,4,18,35.35,42,4
2013-02-01,fph,Actinopterygii,Perciformes,Lutjanidae,Lutjanus fulviflamma,0.35,2.5,9.4,64.5397,205,3.8
2013-02-01,fph,Actinopterygii,Perciformes,Lutjanidae,Lutjanus kasmira,0.4,3.4,13.4,63.1625,189,3.6
2013-02-01,fph,Actinopterygii,Perciformes,Mullidae,Mullus barbatus barbatus,0.3,3.6,13.2,11.44,35,NA
2013-02-01,fph,Actinopterygii,Perciformes,Nemipteridae,Nemipterus peronii,0.29,1.6,5.7,53.845,131,3.6
2013-02-01,fph,Actinopterygii,Perciformes,Sciaenidae,Pennahia anea,0.3,1,3.5,36,73,4
2013-02-01,fph,Actinopterygii,Perciformes,Sciaenidae,Pennahia argentata,0.4,1,3.7,14.68,8,3.5
2013-02-01,fph,Actinopterygii,Perciformes,Sciaenidae,Larimus breviceps,0.31,1.4,5.3,49.169,55,3.1
2013-02-01,fph,Actinopterygii,Perciformes,Sciaenidae,Micropogonias altipinnis,0.9,3.2,14.4,37.33,38,3.7
2013-02-01,fph,Actinopterygii,Perciformes,Scombridae,Scomberomorus munroi,1.04,1.1,4.5,31.745,40,4.3
2013-02-01,fph,Actinopterygii,Perciformes,Serranidae,Alphestes afer,0.33,2.3,8.9,56.2,78,3.5
2013-02-01,fph,Actinopterygii,Perciformes,Serranidae,Cephalopholis fulva,0.41,5.2,20.2,65.8333,69,4
2013-02-01,fph,Actinopterygii,Perciformes,Serranidae,Epinephelus adscensionis,0.61,4.3,17.8,62.85,93,3.5
2013-02-01,fph,Actinopterygii,Perciformes,Serranidae,Epinephelus guttatus,0.76,5.6,24,24.9083,39,3.9
2013-02-01,fph,Actinopterygii,Perciformes,Serranidae,Epinephelus striatus,1.22,5.4,23.9,28.28333,81,4.1
2013-02-01,fph,Actinopterygii,Perciformes,Serranidae,Mycteroperca bonaci,1.5,3.6,17.1,68.3867,64,4.5
2013-02-01,fph,Actinopterygii,Perciformes,Serranidae,Mycteroperca interstitialis,0.84,10,50.3,70.05,54,4.5
2013-02-01,fph,Actinopterygii,Perciformes,Serranidae,Mycteroperca tigris,1.01,5.9,26,56.7166,54,4.5
2013-02-01,fph,Actinopterygii,Perciformes,Sphyraenidae,Sphyraena acutipinnis,0.8,3.1,13.7,70.2167,150,4.5
2013-02-01,fph,Actinopterygii,Perciformes,Trichiuridae,Lepturacanthus savala,1,0.9,3.8,43.12,80,4.3
2013-02-01,fph,Actinopterygii,Perciformes,Trichiuridae,Trichiurus lepturus,2.34,2.4,11.6,96.0833,293,4.4
2013-02-01,fph,Actinopterygii,Pleuronectiformes,Bothidae,Chascanopsetta lugubris,0.4,3.9,15.8,77.205,264,3.5
2013-02-01,fph,Actinopterygii,Pleuronectiformes,Paralichthyidae,Paralichthys olivaceus,1.03,4.1,19.2,15.86,16,4.4
2013-02-01,fph,Actinopterygii,Siluriformes,Ariidae,Galeichthys peruvianus,0.35,2.6,10.2,8.8167,5,3.7
2013-02-01,fph,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Carcharhinus fitzroyensis,1.35,2.6,12,11.1833400726,25,4
2013-02-01,fph,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Negaprion brevirostris,3.4,13,73.2,32.75,44,4.4
2013-02-01,fph,Elasmobranchii,Orectolobiformes,Ginglymostomatidae,Nebrius ferrugineus,3.2,2.9,15.3,48.4801902771,230,4.1
2013-02-01,fph,Actinopterygii,Perciformes,Echeneidae,Remora remora,0.8640000000000001,0.1,0,89.7167,340,3.1
2013-02-01,fph,Actinopterygii,Perciformes,Sparidae,Argyrops filamentosus,0.7,3.1,12.6,61.8833,31,3.5
2013-02-01,fph,Actinopterygii,Perciformes,Carangidae,Oligoplites saliens,0.5,1.8,7.2,54.4533,81,3.8
2013-02-01,fph,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Rhizoprionodon terraenovae,1.1,1.5,6.4,47.1000003815,60,4.3
2013-02-01,fph,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Carcharhinus amblyrhynchos,2.55,0.8,3.3,65.1965503693,171,4.1
2013-02-01,fph,Actinopterygii,Perciformes,Haemulidae,Pomadasys olivaceus,0.55,3.4,14.3,53.295,44,2.6
2013-02-01,fph,Actinopterygii,Tetraodontiformes,Monacanthidae,Acanthaluteres brownii,0.55,4.5,19,26.45,27,NA
2013-02-01,fph,Elasmobranchii,Carcharhiniformes,Scyliorhinidae,Scyliorhinus haeckelii,0.6,1.9,7.7,44.3327789307,24,NA
2013-02-01,fph,Elasmobranchii,Hexanchiformes,Hexanchidae,Notorynchus cepedianus,3,2.4,11.6,99.71144104,277,4.6
2013-02-01,fph,Actinopterygii,Perciformes,Lethrinidae,Lethrinus atkinsoni,0.5,2.3,9.2,52.09,74,3.5
2013-02-01,fph,Actinopterygii,Perciformes,Scombridae,Euthynnus affinis,1,1.5,6.5,66.7783,315,4.5
2013-02-01,fph,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Carcharhinus falciformis,3.5,6,32,77.1033344269,304,4.5
2013-02-01,fph,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Carcharhinus cautus,1.5,2.8,13.1,13.1203899384,29,4.5
2013-02-01,fph,Actinopterygii,Perciformes,Carangidae,Trachinotus ovatus,0.7,2.2,9.6,82.8166,106,3.7
2013-02-01,fph,Actinopterygii,Perciformes,Centropomidae,Centropomus nigrescens,1.23,2,9.3,34.01,37,4.2
2013-02-01,fph,Actinopterygii,Pleuronectiformes,Pleuronectidae,Glyptocephalus stelleri,0.52,4.8,20.4,19.9475,19,3.1
2013-02-01,fph,Elasmobranchii,Squatiniformes,Squatinidae,Squatina squatina,1.83,7.2,36.2,96.1387863159,256,4
2013-02-01,fph,Elasmobranchii,Squaliformes,Squalidae,Squalus nasutus,0.499,4.1,16.8,NA,NA,NA
2013-02-01,fph,Elasmobranchii,Squatiniformes,Squatinidae,Squatina australis,1.52,4.6,22.2,37.9749999046,39,4
2013-02-01,fph,Elasmobranchii,Rajiformes,Rajidae,Bathyraja aleutica,1.61,9.9,48.4,61.7200012207,235,4.1
2013-02-01,fph,Elasmobranchii,Rajiformes,Rajidae,Bathyraja interrupta,0.86,4,18,62.6567115784,237,3.4
2013-02-01,fph,Elasmobranchii,Rajiformes,Rajidae,Bathyraja minispinosa,0.79,3.6,15.9,61.9832992554,221,3.8
2013-02-01,fph,Elasmobranchii,Rajiformes,Rajidae,Bathyraja parmifera,1.29,8.8,41.4,72.8907318115,233,4
2013-02-01,fph,Actinopterygii,Perciformes,Pentacerotidae,Zanclistius elevatus,0.33,1.6,5.8,16.92,66,NA
2013-02-01,fph,Elasmobranchii,Rajiformes,Rajidae,Okamejei hollandi,0.42,1.4,5.5,3.5699996948,5,4
2013-02-01,fph,Actinopterygii,Perciformes,Serranidae,Epinephelus marginatus,1.5,6.8,31,76.2,207,3.7
2013-02-01,fph,Actinopterygii,Atheriniformes,Atherinopsidae,Menidia menidia,0.15,0.9,2.6,23.25,61,3.2
2013-02-01,fph,Actinopterygii,Clupeiformes,Clupeidae,Sardina pilchardus,0.275,3,10.9,47.6109,45,3
2013-02-01,fph,Actinopterygii,Gadiformes,Gadidae,Trisopterus luscus,0.46,3.4,13.5,32.9,44,3.7
2013-02-01,fph,Actinopterygii,Gadiformes,Phycidae,Urophycis regia,0.41,2.8,11,42.55,34,4.3
2013-02-01,fph,Actinopterygii,Perciformes,Ammodytidae,Ammodytes americanus,0.235,1.9,6.7,36.9669,76,3.2
2013-02-01,fph,Actinopterygii,Perciformes,Centracanthidae,Spicara smaris,0.2,4,14.6,11.078,29,3
2013-02-01,fph,Actinopterygii,Perciformes,Haemulidae,Brachydeuterus auritus,0.3,2.4,8.8,34.1833,31,3
2013-02-01,fph,Actinopterygii,Perciformes,Labridae,Labrus mixtus,0.4,7.7,30.6,24.0032,23,3.9
2013-02-01,fph,Actinopterygii,Perciformes,Sciaenidae,Menticirrhus saxatilis,0.46,1.3,5.1,25.4845,29,3.6
2013-02-01,fph,Actinopterygii,Perciformes,Sciaenidae,Protosciaena bathytatos,0.42,1.8,7.1,NA,NA,4.1
2013-02-01,fph,Actinopterygii,Perciformes,Stromateidae,Peprilus triacanthus,0.3,1.1,3.5,36.15,56,4
2013-02-01,fph,Actinopterygii,Perciformes,Trachinidae,Echiichthys vipera,0.15,0.1,0,25.0833,26,4.4
2013-02-01,fph,Actinopterygii,Scorpaeniformes,Hexagrammidae,Ophiodon elongatus,1.52,3.5,16,61.6786,238,4.3
2013-02-01,fph,Actinopterygii,Scorpaeniformes,Triglidae,Aspitrigla cuculus,0.5,1.9,6.9,NA,NA,3.8
2013-02-01,fph,Actinopterygii,Scorpaeniformes,Triglidae,Prionotus carolinus,0.38,2.5,9.4,40.2333,87,4.1
2013-02-01,fph,Actinopterygii,Scorpaeniformes,Triglidae,Prionotus evolans,0.45,2.6,9.8,37.85,25,4.3
2013-02-01,fph,Elasmobranchii,Rajiformes,Rajidae,Dipturus batis,2.85,9.1,50.9,97.3499984741,38,4
2013-02-01,fph,Elasmobranchii,Rajiformes,Rajidae,Dipturus laevis,1.52,5.9,28.9,26.8866977692,35,3.5
2013-02-01,fph,Elasmobranchii,Rajiformes,Rajidae,Dipturus oxyrinchus,1.5,5.9,28.9,49.9666652679,47,3.5
2013-02-01,fph,Elasmobranchii,Rajiformes,Rajidae,Leucoraja naevus,0.71,5.7,26.6,96.1499977112,36,3.9
2013-02-01,fph,Elasmobranchii,Rajiformes,Rajidae,Raja asterias,0.7,3.3,14.3,34.8333339691,25,3.5
2013-02-01,fph,Elasmobranchii,Rajiformes,Rajidae,Raja clavata,1.05,6.6,32.1,98.2334022522,73,3.8
2013-02-01,fph,Elasmobranchii,Rajiformes,Rajidae,Raja eglanteria,0.65,3.3,14.4,25.3199996948,34,3.7
2013-02-01,fph,Elasmobranchii,Rajiformes,Rajidae,Raja miraletus,0.63,3.4,14.9,86.1333656311,60,3.8
2013-02-01,fph,Elasmobranchii,Rajiformes,Rajidae,Leucoraja compagnoi,0.292,1.7,6.4,5.4384002686,9,NA
2013-02-01,fph,Elasmobranchii,Squaliformes,Centrophoridae,Centrophorus squamosus,1.64,14,72.1,111.212598801,359,4.2
2013-02-01,fph,Elasmobranchii,Torpediniformes,Narcinidae,Narcine maculata,0.335,0.1,0,86.6481246948,17,NA
2013-02-01,fph,Elasmobranchii,Torpediniformes,Torpedinidae,Torpedo nobiliana,1.8,18,96.3,NA,NA,4.5
2013-02-01,fph,Actinopterygii,Gadiformes,Lotidae,Molva dypterygia,1.55,5.4,26.3,23.2997,40,4.5
2013-02-01,fph,Actinopterygii,Gadiformes,Merlucciidae,Merluccius polli,0.8,1.8,7.3,24.9667,31,4.5
2013-02-01,fph,Actinopterygii,Perciformes,Sciaenidae,Johnius coitor,0.16,1.1,3.4,33.4844,65,NA
2013-02-01,fph,Elasmobranchii,Hexanchiformes,Hexanchidae,Hexanchus griseus,4.82,0.1,0,133.849998474,358,4.3
2013-02-01,fph,Elasmobranchii,Hexanchiformes,Hexanchidae,Heptranchias perlo,1.37,0.1,0,91.1302509308,355,4.2
2013-02-01,fph,Actinopterygii,Siluriformes,Ariidae,Plicofollis nella,0.47,3.3,13.6,33.46667,26,NA
